Date,XLK,XLF,XLV,XLE,XLI,XLP,XLY,XLU,XLB,SPY,IWM,MDY,VTV,VUG,EFA,EEM,VGK,EWJ,FXI,EWY,EWZ,EWG,EWU,AGG,TLT,IEF,SHY,LQD,HYG,MUB,TIP,EMB,BND,GLD,SLV,VNQ,DBA,GSG,IAU,GDX,QQQ,VWO
2008-01-07,-0.008751143204775325,0.002556322820320256,0.019833347129142087,-0.00387131340451341,-0.012450732425511424,0.011735197493360827,0.0035668476856045572,0.02077893780443696,-0.013732244457753229,-0.0008498808249820522,0.002219480939855023,-0.006121865139550042,0.004667633923665759,-0.00016171485110938466,0.0010447950960428276,0.007327085821000168,-0.0004109223151362862,-0.006182148685855315,0.028971618569987978,0.00819659029253983,-0.009487083137916574,0.0008671825677226686,0.002983568830579264,0.001272656371338332,0.004349184259165195,0.001818210015270827,-0.000605158129682648,-0.00121875657456616,-0.005947152041239634,-0.0010768690746391085,-0.00018661346761927877,0.0022611608598099853,0.0002586330403324677,-0.004228833806723897,-0.007516276662261845,0.009306762430260296,-0.01330257941698798,-0.029834234892200384,-0.0039878485382642825,-0.01683356849464579,-0.004752034803954475,0.00787961868214948
2008-01-08,-0.026484523303722085,-0.03642985394222553,0.008173740397051654,-0.017486513214425736,-0.022263859004599595,-0.007381291653117628,-0.01938601857499045,0.00023133929628849081,-0.015415401481659874,-0.016148002792959804,-0.03086494655221672,-0.023351461932131445,-0.020752556318204052,-0.019420250167871522,-0.005610300683977831,-0.0077541958537657996,-0.007539271617197474,-0.0023328994284889104,-0.01407810197072945,-0.01056892186378633,-0.00012974550760114223,-0.006930424043590122,-0.01402465469673031,0.0025427720046971025,-0.0011616351973949834,0.002153548957527951,0.0014542825904801937,-0.0018792253482923238,-0.005780767637000972,-0.001471069376622558,0.0007487249647311067,0.0024514704941513976,0.0010312789138140488,0.023711244730771908,0.03567393120278717,-0.03462121832427667,0.011137182977034588,0.019362195365504986,0.023080559092154118,0.0354665890514565,-0.025949230082683572,-0.0007818136986228463
2008-01-09,0.014014575831530873,0.018903425318156364,0.01789208921485974,0.013183577427267279,0.0030178756401175733,0.013456085178955357,0.007248157151169332,0.010869937790961126,0.006313239149993599,0.010510063365214872,0.010139875096838447,0.005613176515258278,0.01439209620497528,0.01237788898551595,0.007216132448814916,0.032780001089903754,0.0013810877997211257,0.02182362229885726,0.06277911559806104,0.022514136817025188,0.041683342266096046,0.0031984829884892374,0.0004309312047834357,-0.002340794695139037,0.0019030682668190746,-0.0015836144729116652,-0.00048399606621629676,-0.0020700600843771566,-0.010914051922308321,0.0025528547748820962,-0.0007481647950712267,-0.0007824916274463689,-0.0011600907313156217,-0.0026503310759889986,-0.004490038110268935,0.017661596874888108,-0.004057894988563238,-0.0037244089403716263,-0.0004603718012722302,0.006496289950994383,0.021312142225145658,0.024254216642987103
2008-01-10,0.0016262416207688535,0.017068520311410262,-0.0013734464126611279,-0.004163874454382599,0.013949654804087164,0.0017470265217698344,0.01406687814142571,-0.006177566587001415,0.013550668680694322,0.006553966197730077,0.013714078219103643,0.0075811665709177856,0.009978299872206442,0.005542840865116805,-0.0010418219865676592,0.011785226537073257,0.0008279988519883652,-0.008390397091859847,0.007652502656827043,0.014625686606206445,0.013048263708030028,0.0028985581850058395,-0.005170084386163176,-0.002053095691730733,-0.013509288452702828,-0.0027194625537211303,0.0,-0.0029235594128028675,0.007424682539431515,-0.0014685688991561419,-0.004488086248568113,0.000881181745605808,-0.00038623597303055757,0.019641789581746893,0.03485826999059838,0.015406035456097422,0.004074428591927637,-0.013831807074145774,0.01750350379767518,0.01740662608427135,0.0014615211692539098,0.009262170367667633
2008-01-11,-0.014610637278767769,0.0032839244753504193,0.0030254806978486926,-0.012152067104019726,-0.01699524881811132,-0.013951623537079905,-0.02387119797486581,-0.00023046701803730585,-0.010150962606711778,-0.008068437432166231,-0.02064136035647346,-0.011422744805353324,-0.010033945227113872,-0.013456584242701908,-0.019950512606733417,-0.028127097061525497,-0.018191844377452138,-0.01692297796697384,-0.04360008478411337,-0.044194564563432404,-0.029317732363231097,-0.014161757736377178,-0.021221286421871932,0.00431020687803918,0.00780966764527502,0.0063630043159979,0.002782970598782075,0.007282246135333903,0.0021502021896480095,0.001274590811322307,0.0074200027790360945,-0.0036203268039822767,0.0030958613424201253,0.003739397519033183,0.0009961297248768375,0.00017437736888936683,0.05652173307916697,-0.0020848521446863444,0.003621501404500238,0.007689239766839551,-0.019587753934107277,-0.023651669825256016
2008-01-14,0.020181266235208106,0.01381800260424626,-0.007677877461406135,0.019841027979832226,0.012349227033655152,-0.0042448598317799124,0.009583601763818006,0.0013818903373830072,0.03351673001481159,0.008063193913162126,0.008259651118529998,0.009548512110398644,0.0074845347905503345,0.011997132695049428,0.015965760590726186,0.014708990760407215,0.01586163856802303,0.012519388213750426,0.004411566918705034,0.007955107069685274,0.00909885767049956,0.018176446010446767,0.01194696009942775,0.0007803622049504799,0.00371598537961626,0.0004501616056347135,0.00036227115850517855,-0.004131148130526507,-0.0034727289887596102,0.004505613671657471,0.004195360906491752,0.003436876426355928,0.0012861028819339815,0.010837650311902536,0.012626797697182335,-0.0041847441331446245,-0.0016460682590795361,0.0134852623721895,0.01093821850885246,0.01716894161411142,0.01742823416623307,0.010755521491409903
2008-01-15,-0.02099300684080796,-0.041248312936660425,-0.011328676115469616,-0.041374333029364774,-0.020873020176720325,-0.0106573887006568,-0.018331060261259635,-0.010577087000556817,-0.027347461497694847,-0.022013171178246083,-0.018361698518408076,-0.022686004527018633,-0.02460932306222008,-0.02338455744025958,-0.03247755892619908,-0.04523188092309094,-0.03205774292627617,-0.02782025653831588,-0.07549045824036094,-0.04225596552824662,-0.045961106275420605,-0.027641962957177024,-0.024923525678725356,0.0036075329834688308,0.011211260343041207,0.006546428049934105,0.0008458225504459627,0.0053743498443883375,0.002562291856068155,0.005460756499930941,0.005106606661343438,0.001663591793314989,0.0035952729485877466,-0.01731073303450259,-0.02739564091187663,-0.020311470081340488,0.0052212837938137024,-0.018178433463416188,-0.015616323585040948,-0.03957231610513379,-0.027574340605256653,-0.04218145261851325
2008-01-16,-0.021855841890330296,0.016835099777113616,0.0025155587694531967,-0.033284107080044145,-0.011627294321074899,-0.0035905467806254254,0.005668618098767064,-0.017894263062119053,-0.03334159757103916,-0.008612836687250547,0.001007043074843894,-0.004347023357546553,-0.0011108106570196785,-0.01197182316612988,-0.020168124020794154,-0.04161109475597424,-0.01927170046047133,-0.018283176842719295,-0.039338828748274435,-0.02163099542494873,-0.04463134822383874,-0.027835431237556052,-0.019730695008935206,-0.0030116799080425194,-0.007217105301728921,-0.0019060644201286392,0.0008426825789518144,-0.0015000862323313324,-0.001125218399504968,-0.0037813092313612184,-0.005912404361003709,0.0013676420807178236,-0.0019197319691088843,-0.014660767665031549,-0.011367901709265826,0.011438332834979192,-0.004100605222027598,-0.01985113433180974,-0.017563709498153335,-0.04647516476439739,-0.010741482981168282,-0.038435138398038804
2008-01-17,-0.008853338258395405,-0.05077285670285947,-0.019236543873665246,-0.03778852185450832,-0.02661094746346404,-0.0072071920404565,-0.01657823311057849,-0.03857095247886866,-0.04942094705492539,-0.025915789060607763,-0.02429198212853545,-0.02894791211400216,-0.03177126246227935,-0.02288761186906063,-0.015057269962177933,-0.02911611923973023,-0.014556092559558698,-0.013765406629561938,-0.01734236677302403,-0.005790394154084888,-0.041632321949009676,-0.014925188780503418,-0.01418163258317362,0.006040737446817435,0.012958686239330497,0.008087493966963955,0.0016869144458686591,0.004695516911904729,-0.007062136514215167,0.006035408930714636,0.0072485626865677055,-0.0008781815332135068,0.004102717244222731,-0.0023067699571152067,0.0040245128533107355,-0.013606138251502586,0.029371276751833708,-0.004868549317016857,0.00023066378591751757,-0.01884094572078332,-0.013897837993469775,-0.02862490206607393
2008-01-18,-0.01743948173639953,-0.011628179881022382,-0.014496699877029617,0.0021817722400032658,-0.002014346559869651,-0.01451924860830145,-0.004720018186292196,-0.01476788882992286,0.011373192353792527,-0.010267595045834854,-0.009723167968967661,-0.008486209702266545,-0.010664466953457796,-0.004823100878744713,0.005750518413914163,0.022813512994877883,-0.0031017754170141743,0.02627304906628325,0.05314697824227066,0.02576772485833967,0.015627140091393654,-0.0034014150230627926,0.0032485322279842688,-0.00019473301884320726,-0.0068646057122435655,-0.00144826218985028,0.0008419460650148647,-0.0016825086798309963,0.00783412291643426,-0.00290326381467787,0.000922393563389523,0.0005870644883545495,-0.0005102372742734618,0.010635816982026647,0.019914785192096218,-0.01325708438810913,-0.02453321547000431,0.006849360063985399,0.010378246459929352,0.008974914393595101,-0.0013214466782041079,0.021860417732303405
2008-01-22,-0.018613990243276812,0.02156879359333308,-0.03634244309231138,-0.028301772576915463,0.0034604695104294425,-0.010312965095197968,0.01964776824135006,-0.03447370482185075,-0.009103489626010042,-0.01014710160036858,-0.007140477813724622,-0.002340656210343961,-0.00928642682325953,-0.01367252527276619,-0.02789037056843946,-0.025111554197929764,-0.02800458839350084,-0.03680017416842285,-0.08398064135270134,-0.03183080672514138,-0.01764571152012684,-0.06298464019751526,-0.003238013436979492,0.0015502266752411842,0.010681657527862098,0.0111595989468245,0.004205040864566634,0.0021534322238481174,-0.006954459199665197,0.0007756628912047869,0.007557264054677271,-0.004783424044566886,0.006259451372574443,0.008579272657391002,-0.007985043912446588,0.02396544158318714,-0.025697249367764186,-0.01904760986791365,0.007760766849053358,0.0239968409414566,-0.025798892277628327,-0.030620969041352586
2008-01-23,0.008821414427802488,0.07101738271894731,0.007183078340010862,0.009260552085142093,0.027298773452534064,0.012281009388567687,0.03654498140849638,0.026649422622575747,0.01729324162158674,0.024021056162878862,0.03416230793710384,0.02625000366149699,0.037160839011176394,0.017897843624730125,-0.005881312081708723,0.006363627356637203,-0.0032010710397034625,0.003321923177698638,0.052795957446680974,0.003909982518332189,-0.004741495091890036,-0.019205443080962614,-0.008816432116561468,-0.0029979514217123304,-0.002279825037594163,-0.004634833913116032,-0.00047890927825200436,0.0013071624392706482,0.0019568115658916696,0.001163832607238513,-0.002377763634629937,0.0001965133553258891,-0.0016501622439719643,-0.0031756695600737572,-0.00012582119620574428,0.0948571722513114,-0.03787870622587153,-0.012086399754263066,-0.00407703874077836,-0.026464526160585145,-0.0038483025201769827,0.010817829494052411
2008-01-24,0.014429634745291464,0.0003589927141200988,-0.0038630981181084767,0.03522276821747217,0.005874077881759865,-0.00477897427593621,0.00993589337449663,-0.027217757141595023,0.015936117102272496,0.008441519533830766,-0.0007244297027027002,0.00785917235193656,0.0008069257259850637,0.009308610828233643,0.03506498088688215,0.01942178906222547,0.029209635385337718,0.016556720283248838,-0.009580311253308271,0.008143037612555748,0.037395105950241536,0.03207305699528473,0.023876419992713505,-0.0025216787288249165,-0.02004280623655963,-0.009092313097056604,-0.0031119636892419367,-0.008490463413122429,0.012541128184960781,-0.004357667444653934,-0.006785612123744733,0.00019674230067368015,-0.0064866857090205565,0.02491753847553424,0.02515720931616272,-0.023481487170319615,0.035287307771724175,0.017448835163153653,0.026154253410383577,0.04482260577158392,0.02045003794713529,0.007063553853936533
2008-01-25,-0.015517507753101567,-0.026155806677286786,-0.01581149594432718,-0.017869972156752456,-0.004449348489599325,-0.013668215571385978,-0.020628481338531235,-0.010880866031465652,0.004966966617181656,-0.014445567277668547,-0.0072494783151916264,-0.007727491595488134,-0.015481424891967244,-0.011272393012321413,-0.014498809310548366,-0.01521169753495799,-0.020802538050786468,0.015472423267741453,-0.007138412057896892,-0.004741209008297109,0.02574787835846548,-0.01831875507174685,-0.00731575631987369,0.0017500075017360395,0.016849362370775056,0.009287209308348698,0.0026410437793435992,0.010822024570842137,0.0015226568828545783,0.000777549011135914,0.008123738357929788,0.001567208742913273,0.0066566742444087446,0.0024422870363138838,-0.00012263199145690074,-0.005804342133803209,0.024788784454211177,0.020894961223259845,0.001329796509323744,0.0013900134577429224,-0.020485371208634584,-0.023379659687498777
2008-01-28,0.004378679023891552,0.03568775542253588,0.012731369882238663,0.02270792948026834,0.014804114712369643,0.007864852043787618,0.016526500703644365,0.015714981452036758,0.019771201964196017,0.016536345128441265,0.021177144313156315,0.025148573049761147,0.02325940178683883,0.01140090853401432,0.011175380120759693,0.024745118409513767,0.02109271241478794,-0.005613843368944105,0.012027458562889448,-0.009174187287724456,0.002442612806057509,0.026991024230356597,0.001381433327624082,0.0019424693920229164,-0.0037513972467064782,-0.0036580922036990593,-0.00047900704784220594,-0.00027870607080404675,-0.004561260518740284,-0.0004855223446090795,-0.0011903044126401197,-0.0003908329986621606,-0.0035607968067421503,0.016057551486582833,0.01546195215220969,0.03386174273395537,0.0189664460107013,0.009075060778092059,0.017928253424061236,0.015668520020202026,0.00772894457713269,0.022851173566576843
2008-01-29,0.00871854440534836,0.01527526185483108,0.0026933823500836507,0.01124372183050859,0.008808518085514194,0.0029727755979300774,0.003187693215806142,0.0033522354407025112,0.0051024988820278505,0.004954017819445156,0.0025744611782103632,0.006411480595764019,0.007683715503318922,0.004099266530669388,0.006015813643993839,-0.004902611006953217,0.004606641792601174,0.016935383511293756,-0.00876379169850161,0.005697811139485642,0.013805987776594808,0.005840282506331285,0.011959780070080583,-0.0031002869558908186,-0.006800634214916945,-0.004005303716676956,-0.0005980062961795651,-0.001676878357844025,0.001017576721806357,-0.0030151951859768156,-0.00036673757545813146,-0.001663960789556218,-0.0014027435106330755,-0.006539492905952016,-0.0009666973455929595,-0.00903511562112469,-0.00944168407963275,0.004783773594133178,-0.007284234554529978,-0.00995892725482228,0.0018042222733181124,0.0038296657621410546
2008-01-30,-0.00777907943327294,-0.02029387196546195,-0.011641342022682855,-0.012526632733556031,0.00409237770220261,-0.007039016876650206,-0.006355432786455895,-0.005139470010754321,-0.0038073399910873995,-0.007357618398407539,-0.012553541968746251,-0.015164632214576756,-0.008736785266522995,-0.0083347434258354,-0.004589325230765939,-0.013162873825135812,-0.005917051142413032,-0.004757799329678236,-0.046550576981733593,-0.03116134468050602,-0.004005364181894566,-0.00161295527818206,-0.0068181757794952835,0.0015533644591791962,-0.006529746933860547,-0.0004475289931488158,0.000719194603339357,-0.00018659339236781758,0.003866630119830683,-0.0059516330024280695,0.00018343606062520834,0.003040320104312988,0.00038328829223810423,0.009983499917512129,0.008527811597242252,-0.026701498968572213,0.001634083661374408,0.0,0.006461506742825529,0.006903469929929518,-0.000900337033667431,-0.017698345064360077
2008-01-31,0.012631514373969033,0.04071448525835275,0.01781909067958698,-0.007981386829183146,0.005434386970752492,0.014924649089317565,0.041893299315703736,0.013174185525018034,0.017834350160339518,0.018234151313462288,0.024847800399936837,0.025101537272533836,0.013621302101917143,0.01732457120882458,0.010617534672344497,0.020044738219980873,0.01339271974555345,0.013545632366409155,0.012082809214986279,0.03527055924794942,0.02533523869334431,0.00807761426008824,0.014187521056904684,0.004366215622809477,0.007103387135082517,0.005141421175267391,0.0009582972302408788,0.003265710149788381,0.0020263097589185985,0.003239899409898328,0.004860454454698404,0.00029243755417618367,0.0007661138318031391,-0.007169194549399904,0.00857580587342155,0.020073458375409414,0.0057096062094994515,-0.00019040795758518136,-0.004352553175128504,-0.01371210611983742,0.01712899792360978,0.023735118016463552
2008-02-01,0.01720353872122704,0.01853127398747323,0.004747871151755234,0.025143552223027443,0.022973592810635157,0.009926883151237131,0.008901160355178517,0.026007401409171127,0.024280302613184812,0.01608834600639164,0.02354128736923622,0.026613418474072947,0.021344193260917965,0.01483666022598329,0.016726822101265082,0.01994332072718974,0.013803606619717801,0.008647747061839794,0.04601910133358178,0.01588684127510631,0.01908726955077844,0.008012794363133624,0.01353789569273367,-0.0010171884198565406,0.006010374213434089,0.0032455938924007555,0.0010922135198276894,0.004241512857375174,0.0005494365231020204,0.006562906371911481,0.0005597983847336341,5.9039466994592615e-05,0.003330770314430298,-0.02242891704085337,-0.011832637820618941,0.041817265224728395,0.0070289882778995505,-0.018666657947358667,-0.024043641806165472,-0.02383325957243243,0.010192605413137379,0.02423851858527315
2008-02-04,-0.020718555262332905,-0.02897564170040645,0.0035437314436090883,0.0007008177939613613,-0.0108325879395621,-0.006188981498285173,-0.01429869282860996,0.014413693500216151,-0.01564082674173939,-0.012609166304957564,-0.011292895050930785,-0.010823517718565268,-0.012693353027007026,-0.009469665087879053,-0.010197020382317845,0.003079478698750693,-0.01115310999153718,-0.003117378191031861,0.025547773897818704,0.011815899433267774,0.0043619910029966125,-0.0009539446873958468,-0.004452216436604872,-0.0005833140102372569,-0.010290202157691053,-0.005559004760899322,0.00011851221532643841,-0.002698013241490882,0.00020387741607019727,-0.002534842721362396,-0.005776456382798334,0.00039324720837163873,-0.003574771325160375,-0.002797985498258382,-0.00625790329137299,-0.010388923466499,0.02013412830488326,0.00931676121838998,-0.0027996160526556624,-0.020345856319059052,-0.014038063904849518,-0.0012343581404712367
2008-02-05,-0.02504360065667577,-0.040597437121202784,-0.018246344487719335,-0.04131725267089492,-0.025373514201391667,-0.01355329331461308,-0.02808662622815672,-0.03013215285360915,-0.028797767351988912,-0.026774367527994558,-0.02563062112083525,-0.022290119571532263,-0.028378846508692268,-0.027172557847070844,-0.0458792954167726,-0.05383802133059534,-0.046286939425034035,-0.03362020205622274,-0.06910403974533263,-0.040700745275830896,-0.056456911194021075,-0.05251423004219036,-0.035331163511232555,0.003108242696557406,0.007638748615558244,0.0070445367187446095,0.0022787601255516154,0.003451503030420966,-0.00803688984391926,0.0055707586010076415,0.004795280595200957,-0.0022578607638013004,0.002690844960123062,-0.01593712899285571,-0.021071727860434097,-0.0353109645563654,-0.0031579666834572473,-0.010961532592773438,-0.014149293033336674,-0.02907584299940902,-0.028476366048191815,-0.04161952670616609
2008-02-06,-0.011071721521059286,-0.011572431254078808,0.0026983553078383515,-0.013731704979332848,-0.0016444844984111473,-0.004084132793149675,-0.010797193551450368,-0.0017687135682037392,-0.0069021218933880135,-0.008051488723100353,-0.013295055045313586,-0.011605510549287379,-0.007584389075878217,-0.010861643653092501,-0.0008635514586626813,-0.016375859066092957,0.005682745088518626,-0.012944905531648954,-0.0362826670866252,-0.016469577470613395,-0.0010826311375834452,0.010077285536910452,-0.0032450826346074324,-0.0007744037604822118,-0.003052963771377981,-0.0017769297471321721,0.0003584652719672565,-0.005392224844277704,-0.0020516884406176494,-0.00019430283538302007,-0.0011933012768289286,0.0003937149553605579,-0.00204532368536392,0.014484450714485675,0.012865725580581078,-0.01632304488500591,0.005544035730739916,-0.0036943150997776897,0.014694123013445637,0.0032086507575825873,-0.019692953113280343,-0.015371457944800548
